"","Name","ID","Gender","Age","Country","Genres","Popularity","Followers","URI","spotify_id","name","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","is_single","days_since_release"
"303","Doja Cat","5cj0lLjcoR7YOSnhnX0Po5","female",24,"US","['dance pop', 'pop']",86,27692820,"spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","56y1jOTK0XSvJzVv9vHQBK","Paint The Town Red",16,1,34,"BE","2024-01-01",86,"True",230480,"Scarlet","2023-09-20",0.864,0.556,2,-7.683,0,0.194,0.255,0.00000385,0.112,0.726,99.974,4,FALSE,103
"304","Luke Combs","718COspgdWOnwOFpJHRZHS","male",30,"US","['contemporary country', 'country']",81,9721476,"spotify:artist:718COspgdWOnwOFpJHRZHS","1Lo0QY9cvc8sUB2vnIOxDT","Fast Car",16,2,34,"CA","2024-01-01",85,"False",265493,"Gettin' Old","2023-03-24",0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,4,FALSE,283
"305","Jack Harlow","2LIk90788K0zvyj2JJVwkJ","mixed",7,"US","['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,3234628,"spotify:artist:2LIk90788K0zvyj2JJVwkJ","4xhsWYTOGcal8zt0J161CU","Lovin On Me",16,0,34,"IS","2024-01-01",95,"True",138411,"Lovin On Me","2023-11-10",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4,TRUE,52
"306","Burna Boy","3wcj11K77LjEY1PkEazffa","male",29,"","['afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",78,7488772,"spotify:artist:3wcj11K77LjEY1PkEazffa","4RoKNqyZ9622tcAeNPNv5k","City Boys",16,2,1,"NG","2024-01-01",79,"True",153346,"I Told Them...","2023-08-24",0.808,0.634,2,-6.764,0,0.172,0.0851,0,0.127,0.569,100.03,4,FALSE,130
"307","Morgan Wallen","4oUHIQIBe0LHzYfvXNW4QM","male",27,"US","['contemporary country']",85,7884538,"spotify:artist:4oUHIQIBe0LHzYfvXNW4QM","7K3BhSpAxZBznislvUMVtn","Last Night",16,0,34,"US","2024-01-01",84,"True",163854,"One Thing At A Time","2023-03-03",0.492,0.675,6,-5.456,1,0.0389,0.467,0,0.142,0.478,203.759,4,FALSE,304
"308","Brenda Lee","4cPHsZM98sKzmV26wlwD2W","female",75,"","['adult standards', 'easy listening', 'lounge', 'rockabilly']",76,355496,"spotify:artist:4cPHsZM98sKzmV26wlwD2W","2EjXfH91m7f8HiJN1yQg97","Rockin' Around The Christmas Tree",16,20,-1,"UA","2024-01-01",98,"False",126266,"Merry Christmas From Brenda Lee","1964-10-19",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,4,FALSE,21623
"309","Victor Leksell","6RJXSfbIkEMoCJ8GAg2dVO","male",0,"","['swedish idol pop', 'swedish pop']",60,149451,"spotify:artist:6RJXSfbIkEMoCJ8GAg2dVO","4qP2qyJgxBtNcAexuvs45j","Ramla",16,0,34,"SE","2024-01-01",65,"False",208986,"Ramla","2023-11-24",0.503,0.536,6,-6.749,1,0.0335,0.132,0,0.0659,0.201,149.836,4,TRUE,38
"310","Lartiste","6HhnhnxLsowYuuejvku0Bz","male",35,"FR","['french hip hop', 'pop urbaine']",58,2014845,"spotify:artist:6HhnhnxLsowYuuejvku0Bz","7t4XOS9MpF1pC0OBLnMiDy","Zarzour",16,0,1,"MA","2024-01-01",66,"True",199586,"Zarzour","2023-06-22",0.736,0.653,6,-7.715,0,0.277,0.689,0.00509,0.0887,0.722,90.06,3,TRUE,193
"311","Pashanim","34LetYSjEuG2fBb4Z8PwPg","male",0,"DE","['german alternative rap', 'german drill', 'german hip hop']",68,595226,"spotify:artist:34LetYSjEuG2fBb4Z8PwPg","3ilgxZl5g7MOQCUiky3VOG","Ms. Jackson",16,0,34,"DE","2024-01-01",76,"False",147586,"Ms. Jackson","2023-08-24",0.774,0.7,1,-7.334,1,0.266,0.163,0.0000324,0.169,0.624,81.99,4,TRUE,130
"312","Carin Leon","66ihevNkSYNzRAl44dx6jJ","male",0,"MX","['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",85,9253777,"spotify:artist:66ihevNkSYNzRAl44dx6jJ","25OeKzcqakFPaJlXHPE5lm","Primera Cita",16,1,-2,"MX","2024-01-01",85,"False",186455,"Colmillo De Leche","2023-05-19",0.535,0.395,10,-7.805,1,0.0634,0.597,0.0000678,0.0969,0.488,157.795,3,FALSE,227
"313","YOASOBI","64tJ2EAv1R6UaZqc4iOCyj","mixed",0,"","['j-pop', 'japanese teen pop']",75,6890399,"spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","0YTM7bCx451c6LQbkddy4Q","勇者",16,-1,-1,"JP","2024-01-01",74,"False",194266,"THE BOOK 3","2023-10-04",0.655,0.907,5,-3.868,1,0.0488,0.0351,0.0000137,0.15,0.506,103.968,4,FALSE,89
"314","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","3rUGC1vUpkDG9CZFHMur1t","greedy",16,-2,32,"PL","2024-01-01",97,"True",131872,"greedy","2023-09-15",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1,TRUE,108
"315","Emilia","0AqlFI0tz2DsEoJlKSIiT9","female",42,"SE","['pop argentino']",78,2010757,"spotify:artist:0AqlFI0tz2DsEoJlKSIiT9","6hv8hai0yo19JF2c6pppj6","GTA.mp3",16,-4,-3,"AR","2024-01-01",74,"False",151653,".mp3","2023-11-03",0.882,0.783,7,-4.023,0,0.0985,0.0605,0.0000474,0.141,0.555,127.035,4,FALSE,59
"316","V","3JsHnjpbhX4SnySpvpa9DK","mixed",0,"","['j-division', 'korean ost']",81,16408001,"spotify:artist:3JsHnjpbhX4SnySpvpa9DK","5ydjxBSUIDn26MFzU3asP4","Rainy Days",16,34,32,"SA","2024-01-01",80,"False",179560,"Layover","2023-08-11",0.633,0.454,9,-8.016,0,0.0875,0.739,0,0.148,0.282,74.828,4,FALSE,143
"317","V","3JsHnjpbhX4SnySpvpa9DK","mixed",0,"","['j-division', 'korean ost']",81,16408001,"spotify:artist:3JsHnjpbhX4SnySpvpa9DK","2N0SPREDYqILVEFSsWF5N5","Love Me Again",16,34,34,"PK","2024-01-01",89,"False",182293,"Layover","2023-08-11",0.633,0.607,0,-6.182,0,0.0532,0.183,0.00000138,0.167,0.363,74.029,4,FALSE,143
"318","Osher Cohen","2LUB7PhWK2j2obgSTeD3GN","male",0,"IL","['israeli mediterranean']",54,205794,"spotify:artist:2LUB7PhWK2j2obgSTeD3GN","3QCWA9RzAPb4Xw4BagADFq","ככה וככה",16,2,1,"IL","2024-01-01",59,"False",219047,"Part II","2023-06-06",0.701,0.629,1,-9.208,0,0.05,0.326,0.00000387,0.179,0.34,125.965,4,FALSE,209
"319","Jimin","1oSPZhvZMIrWW5I41kPkkY","female",29,"KR","['k-pop']",81,7006338,"spotify:artist:1oSPZhvZMIrWW5I41kPkkY","3k6q0O9JnO2GhvD6C8fs20","Closer Than This",16,-4,-13,"VN","2024-01-01",89,"False",223302,"Closer Than This","2023-12-22",0.716,0.54,0,-5.951,1,0.0381,0.389,0,0.0692,0.373,87.963,4,TRUE,10
"320","Jimin","1oSPZhvZMIrWW5I41kPkkY","female",29,"KR","['k-pop']",81,7006338,"spotify:artist:1oSPZhvZMIrWW5I41kPkkY","3Ua0m0YmEjrMi9XErKcNiR","Like Crazy",16,4,11,"SG","2024-01-01",91,"False",212241,"FACE","2023-03-24",0.629,0.733,7,-5.445,1,0.0419,0.0025,0,0.357,0.362,120.001,4,FALSE,283
"321","Jimin","1oSPZhvZMIrWW5I41kPkkY","female",29,"KR","['k-pop']",81,7006338,"spotify:artist:1oSPZhvZMIrWW5I41kPkkY","3OdIiWnYRHPYtC313Z0Bwy","Face-off",16,-1,-1,"KR","2024-01-01",79,"True",229627,"FACE","2023-03-24",0.689,0.539,2,-7.671,0,0.048,0.178,0.0000145,0.106,0.239,119.949,4,FALSE,283
"322","David Kushner","33NVpKoXjItPwUJTMZIOiY","mixed",12,"US","['gen z singer-songwriter']",75,1703549,"spotify:artist:33NVpKoXjItPwUJTMZIOiY","1odExI7RdWc4BT515LTAwj","Daylight",16,1,34,"LU","2024-01-01",92,"False",212953,"Daylight","2023-04-14",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4,TRUE,262
"323","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","male",30,"CA","['canadian contemporary r&b', 'canadian pop', 'pop']",93,75945958,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","2LBqCSwhJGcFQeTHMVGwy3","Die For You",17,0,4,"MY","2024-01-01",88,"False",260253,"Starboy","2016-11-24",0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,4,FALSE,2594
"324","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","1vYXt7VSjH9JIM5oRRo7vA","Dance The Night - From Barbie The Album",17,4,33,"GB","2024-01-01",90,"False",176579,"Dance The Night (From Barbie The Album)","2023-05-25",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4,FALSE,221
"325","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","1vYXt7VSjH9JIM5oRRo7vA","Dance The Night - From Barbie The Album",17,10,33,"BE","2024-01-01",90,"False",176579,"Dance The Night (From Barbie The Album)","2023-05-25",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4,FALSE,221
"326","Chris Brown","7bXgB6jMjp9ATFy66eO08Z","male",31,"US","['r&b', 'rap']",86,21064273,"spotify:artist:7bXgB6jMjp9ATFy66eO08Z","3XqM8hLCEYlbnFjoWwqtFv","Angel Numbers / Ten Toes",17,-3,33,"CH","2024-01-01",84,"True",306847,"11:11","2023-11-10",0.406,0.5,4,-8.452,0,0.0501,0.192,0,0.175,0.0905,157.984,4,FALSE,52
"327","Myke Towers","7iK8PXO48WeuP03g8YR51W","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",85,13527025,"spotify:artist:7iK8PXO48WeuP03g8YR51W","7ABLbnD53cQK00mhcaOUVG","LALA",17,-1,-1,"GT","2024-01-01",92,"True",197920,"LA VIDA ES UNA","2023-03-23",0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4,FALSE,284
"328","Wizkid","3tVQdUvClmAT7URs9V3rsp","male",30,"","['afrobeats', 'afropop', 'azonto', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",74,4621572,"spotify:artist:3tVQdUvClmAT7URs9V3rsp","6GxsePQAbaPlzWefozE62n","Energy",17,0,-12,"NG","2024-01-01",67,"False",181013,"S2","2023-12-22",0.749,0.568,11,-4.627,0,0.169,0.546,0.00114,0.191,0.569,109.951,4,FALSE,10
"329","Vance Joy","10exVja0key0uqUkk6LJRT","male",32,"AU","['folk-pop', 'modern rock']",73,2961029,"spotify:artist:10exVja0key0uqUkk6LJRT","3JvrhDOgAt6p7K8mDyZwRd","Riptide",17,2,33,"NZ","2024-01-01",80,"False",204280,"Dream Your Life Away (Special Edition)","2014-09-09",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4,FALSE,3401
"330","Carin Leon","66ihevNkSYNzRAl44dx6jJ","male",0,"MX","['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",85,9253777,"spotify:artist:66ihevNkSYNzRAl44dx6jJ","25OeKzcqakFPaJlXHPE5lm","Primera Cita",17,0,0,"EC","2024-01-01",85,"False",186455,"Colmillo De Leche","2023-05-19",0.535,0.395,10,-7.805,1,0.0634,0.597,0.0000678,0.0969,0.488,157.795,3,FALSE,227
"331","NIKI","2kxP07DLgs4xlWz8YHlvfh","mixed",0,"IT","['indonesian r&b']",75,3225543,"spotify:artist:2kxP07DLgs4xlWz8YHlvfh","0x7PmByJWVXdeipevd6KZS","Take A Chance With Me",17,-1,-2,"PH","2024-01-01",77,"False",303933,"Nicole","2022-08-11",0.599,0.42,10,-11.637,1,0.0645,0.843,0.000262,0.103,0.506,93.981,4,FALSE,508
"332","Olivia Rodrigo","1McMsnEElThX1knmY4oliG","female",17,"US","['pop']",87,30797655,"spotify:artist:1McMsnEElThX1knmY4oliG","1kuGVB7EU95pJObxwvfwKS","vampire",17,0,33,"US","2024-01-01",92,"True",219724,"GUTS","2023-09-08",0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4,FALSE,115
"333","Olivia Rodrigo","1McMsnEElThX1knmY4oliG","female",17,"US","['pop']",87,30797655,"spotify:artist:1McMsnEElThX1knmY4oliG","1kuGVB7EU95pJObxwvfwKS","vampire",17,1,33,"AU","2024-01-01",92,"True",219724,"GUTS","2023-09-08",0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4,FALSE,115
"334","Jul","3IW7ScrzXmPvZhB27hmfgy","male",30,"FR","['french hip hop', 'pop urbaine', 'rap marseille']",78,8714643,"spotify:artist:3IW7ScrzXmPvZhB27hmfgy","2lbKZKVRX54sPoNKZyp56H","Beuh d'Hollande",17,0,4,"FR","2024-01-01",71,"True",169413,"La route est longue","2023-12-08",0.959,0.777,5,-6.119,0,0.311,0.601,0.00262,0.098,0.869,118.037,4,FALSE,24
"335","nublu","2cNMMulo6S2a0tHrwX2s6i","male",0,"EE","['estonian pop']",44,60240,"spotify:artist:2cNMMulo6S2a0tHrwX2s6i","6ZMDwqvyv7rR1rlFXJs1Ro","Ära Ärata",17,-1,33,"EE","2024-01-01",44,"False",179812,"Ära Ärata","2023-04-07",0.843,0.738,6,-6.066,0,0.0612,0.0823,0.0505,0.141,0.535,113.972,4,TRUE,269
"336","Mirrr","5zSQoNQ9o2dnT1LPTzDxg7","mixed",0,"JP","['thai indie pop', 'thai pop']",55,181851,"spotify:artist:5zSQoNQ9o2dnT1LPTzDxg7","5BmF05GWZpmm5JZ5p3yMJr","กำแพงหัวใจ",17,-1,-1,"TH","2024-01-01",66,"False",277203,"กำแพงหัวใจ","2023-08-17",0.58,0.773,9,-6.317,1,0.0436,0.113,0,0.0903,0.498,75.993,4,TRUE,137
"337","Pedro Suárez-Vértiz","3Azj8v21CQ76AVvjuNv5Vg","male",52,"PE","['peruvian rock']",52,1520536,"spotify:artist:3Azj8v21CQ76AVvjuNv5Vg","4COvULULVKLsMKMRKIiXUa","Me Estoy Enamorando",17,-5,33,"PE","2024-01-01",58,"False",286026,"Póntelo en la Lengua","1997-01-10",0.745,0.864,0,-8.286,1,0.0316,0.0958,0,0.308,0.959,132.027,4,FALSE,9852
"338","Fujii Kaze","6bDWAcdtVR3WHz2xtiIPUi","male",23,"JP","['japanese teen pop']",71,2829333,"spotify:artist:6bDWAcdtVR3WHz2xtiIPUi","02tNuntKQsoou5T4O8meyh","Hana",17,-1,-4,"JP","2024-01-01",63,"False",246699,"Hana","2023-10-12",0.769,0.716,5,-8.203,0,0.0429,0.118,0.00659,0.158,0.66,123.031,4,TRUE,81
"339","Jimin","1oSPZhvZMIrWW5I41kPkkY","female",29,"KR","['k-pop']",81,7006338,"spotify:artist:1oSPZhvZMIrWW5I41kPkkY","5Hfnps0jaWFpYg55WOPexG","Alone",17,-1,1,"KR","2024-01-01",78,"False",211250,"FACE","2023-03-24",0.593,0.446,0,-7.776,0,0.0266,0.283,0,0.119,0.168,102.057,4,FALSE,283
"340","蕭秉治","0Ej4GfzIcW3dWP0rC5d4x1","",0,"","['mandopop']",48,77827,"spotify:artist:0Ej4GfzIcW3dWP0rC5d4x1","5VymCvfV0FguCa7zrIPSgk","毒藥",17,-4,-1,"TW","2024-01-01",64,"False",205218,"狂人","2022-05-17",0.552,0.65,1,-7.552,1,0.0363,0.00953,0,0.141,0.228,127.977,4,FALSE,594
"341","Bad Bunny","4q3ewBCX7sLwd24euuV69X","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",95,77931484,"spotify:artist:4q3ewBCX7sLwd24euuV69X","4MjDJD8cW7iVeWInc2Bdyj","MONACO",18,0,-3,"SV","2024-01-01",93,"True",267194,"nadie sabe lo que va a pasar mañana","2023-10-13",0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4,FALSE,80
"342","Bad Bunny","4q3ewBCX7sLwd24euuV69X","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",95,77931484,"spotify:artist:4q3ewBCX7sLwd24euuV69X","39L3LdlHS3gqB62HPWaJRg","NO ME QUIERO CASAR",18,2,3,"DO","2024-01-01",81,"True",225654,"nadie sabe lo que va a pasar mañana","2023-10-13",0.914,0.698,1,-5.228,1,0.115,0.32,0.00000876,0.083,0.757,99.011,4,FALSE,80
"343","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","4OMJGnvZfDvsePyCwRGO7X","Houdini",18,-1,32,"NL","2024-01-01",91,"False",185917,"Houdini","2023-11-09",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4,TRUE,53
"344","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","4OMJGnvZfDvsePyCwRGO7X","Houdini",18,1,13,"FR","2024-01-01",91,"False",185917,"Houdini","2023-11-09",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4,TRUE,53
"345","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","1Iq8oo9XkmmvCQiGOfORiz","Is It Over Now? (Taylor's Version) (From The Vault)",18,-5,32,"IE","2024-01-01",91,"False",229477,"1989 (Taylor's Version)","2023-10-26",0.596,0.658,0,-7.346,1,0.036,0.0504,0,0.127,0.176,100.012,4,FALSE,67
"346","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","1Iq8oo9XkmmvCQiGOfORiz","Is It Over Now? (Taylor's Version) (From The Vault)",18,1,32,"GB","2024-01-01",91,"False",229477,"1989 (Taylor's Version)","2023-10-26",0.596,0.658,0,-7.346,1,0.036,0.0504,0,0.127,0.176,100.012,4,FALSE,67
"347","KAROL G","790FomKkXshlbRYZFtlgla","female",29,"CO","['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",88,42614177,"spotify:artist:790FomKkXshlbRYZFtlgla","54zcJnb3tp9c5OVKREZ1Is","MI EX TENÍA RAZÓN",18,-1,-4,"PE","2024-01-01",86,"False",154374,"MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10",0.634,0.725,5,-4.945,0,0.0587,0.0776,0,0.211,0.795,159.845,4,FALSE,144
"348","Darell","1TtXnWcUs0FCkaZDPGYHdf","male",0,"PR","['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",76,4171785,"spotify:artist:1TtXnWcUs0FCkaZDPGYHdf","3cDyocF0Ibdfs1SFQk5cLZ","Lollipop",18,2,-2,"PA","2024-01-01",88,"True",199946,"EVERYBODY GO TO THE DISCOTEK","2023-07-28",0.822,0.711,6,-4.943,1,0.0668,0.179,0.0000146,0.083,0.934,102.984,4,FALSE,157
"349","Darell","1TtXnWcUs0FCkaZDPGYHdf","male",0,"PR","['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",76,4171785,"spotify:artist:1TtXnWcUs0FCkaZDPGYHdf","3cDyocF0Ibdfs1SFQk5cLZ","Lollipop",18,3,-2,"EC","2024-01-01",88,"True",199946,"EVERYBODY GO TO THE DISCOTEK","2023-07-28",0.822,0.711,6,-4.943,1,0.0668,0.179,0.0000146,0.083,0.934,102.984,4,FALSE,157
"350","Darell","1TtXnWcUs0FCkaZDPGYHdf","male",0,"PR","['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",76,4171785,"spotify:artist:1TtXnWcUs0FCkaZDPGYHdf","3cDyocF0Ibdfs1SFQk5cLZ","Lollipop",18,1,-2,"CR","2024-01-01",88,"True",199946,"EVERYBODY GO TO THE DISCOTEK","2023-07-28",0.822,0.711,6,-4.943,1,0.0668,0.179,0.0000146,0.083,0.934,102.984,4,FALSE,157
"351","Adele","4dpARuHxo51G3z768sgnrY","female",32,"GB","['british soul', 'pop', 'pop soul', 'uk pop']",83,53224523,"spotify:artist:4dpARuHxo51G3z768sgnrY","6VObnIkLVruX4UVyxWhlqm","Skyfall",18,-1,0,"SA","2024-01-01",85,"False",286480,"Skyfall","2012-10-04",0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4,TRUE,4106
"352","Feid","2LRoIwlKmHjgvigdNGBHNo","male",27,"CO","['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",89,8720100,"spotify:artist:2LRoIwlKmHjgvigdNGBHNo","2CeKVsFFXG4QzA415QygGb","Feliz Cumpleaños Ferxxo",18,1,7,"VE","2024-01-01",85,"False",155960,"FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14",0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4,FALSE,474
"353","Feid","2LRoIwlKmHjgvigdNGBHNo","male",27,"CO","['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",89,8720100,"spotify:artist:2LRoIwlKmHjgvigdNGBHNo","0T2pB7P1VdXPhLdQZ488uH","Normal",18,0,0,"CO","2024-01-01",82,"True",171880,"FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14",0.709,0.56,4,-4.867,0,0.171,0.034,0,0.315,0.541,170.082,4,FALSE,474
"354","Lil Tecca","4Ga1P7PMIsmqEZqhYZQgDo","male",17,"US","['melodic rap', 'pluggnb', 'rap']",79,6673893,"spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","6rjuKpPydT2SxN15TZpV7r","500lbs",18,1,32,"US","2024-01-01",83,"True",144390,"TEC","2023-09-22",0.722,0.785,7,-5.451,0,0.0763,0.0942,0,0.119,0.529,122.986,4,FALSE,101
"355","Mariah Carey","4iHNK0tOyZPYnBU7nGAgpQ","female",50,"US","['dance pop', 'pop', 'urban contemporary']",83,9597639,"spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","0bYg9bo50gSsH3LtXe2SQn","All I Want for Christmas Is You",18,5,-15,"LV","2024-01-01",100,"False",241106,"Merry Christmas","1994-10-28",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,FALSE,10657
"356","Luke Combs","718COspgdWOnwOFpJHRZHS","male",30,"US","['contemporary country', 'country']",81,9721476,"spotify:artist:718COspgdWOnwOFpJHRZHS","1Lo0QY9cvc8sUB2vnIOxDT","Fast Car",18,1,31,"AU","2024-01-01",85,"False",265493,"Gettin' Old","2023-03-24",0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,4,FALSE,283
"357","Jack Harlow","2LIk90788K0zvyj2JJVwkJ","mixed",7,"US","['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,3234628,"spotify:artist:2LIk90788K0zvyj2JJVwkJ","4xhsWYTOGcal8zt0J161CU","Lovin On Me",18,2,19,"BG","2024-01-01",95,"True",138411,"Lovin On Me","2023-11-10",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4,TRUE,52
"358","Arctic Monkeys","7Ln80lUS6He07XvHI8qqHH","mixed",18,"GB","['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",84,22763289,"spotify:artist:7Ln80lUS6He07XvHI8qqHH","5XeFesFbtLpXzIVDNQP22n","I Wanna Be Yours",18,-2,32,"","2024-01-01",93,"False",183956,"AM","2013-09-09",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4,FALSE,3766
"359","Plan B","2jSGzJw0ebJLu7OLVSOcBP","male",36,"GB","['reggaeton', 'trap latino', 'urbano latino']",77,3720140,"spotify:artist:2jSGzJw0ebJLu7OLVSOcBP","7JwdbqIpiuWvGbRryKSuBz","Es un Secreto",18,0,-3,"BO","2024-01-01",70,"False",190560,"House Of Pleasure","2010-07-20",0.841,0.783,6,-4.915,0,0.0432,0.106,0.00000249,0.0528,0.514,94.989,4,FALSE,4913
"360","Olivia Rodrigo","1McMsnEElThX1knmY4oliG","female",17,"US","['pop']",87,30797655,"spotify:artist:1McMsnEElThX1knmY4oliG","1kuGVB7EU95pJObxwvfwKS","vampire",18,-1,13,"SG","2024-01-01",92,"True",219724,"GUTS","2023-09-08",0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4,FALSE,115
"361","Jung Kook","6HaGTQPmzraVmaVxvz6EUc","male",55,"GB","['k-pop']",89,11781452,"spotify:artist:6HaGTQPmzraVmaVxvz6EUc","2KslE17cAJNHTsI2MI0jb2","Standing Next to You",18,3,4,"MY","2024-01-01",95,"False",206019,"GOLDEN","2023-11-03",0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4,FALSE,59
"362","Jung Kook","6HaGTQPmzraVmaVxvz6EUc","male",55,"GB","['k-pop']",89,11781452,"spotify:artist:6HaGTQPmzraVmaVxvz6EUc","2KslE17cAJNHTsI2MI0jb2","Standing Next to You",18,-10,32,"LT","2024-01-01",95,"False",206019,"GOLDEN","2023-11-03",0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4,FALSE,59
"363","Jung Kook","6HaGTQPmzraVmaVxvz6EUc","male",55,"GB","['k-pop']",89,11781452,"spotify:artist:6HaGTQPmzraVmaVxvz6EUc","2gkVEnpahpE3bQuvGuCpAV","Yes or No",18,-1,1,"KR","2024-01-01",86,"False",147557,"GOLDEN","2023-11-03",0.671,0.839,1,-2.645,1,0.0866,0.179,0,0.0748,0.882,83.845,4,FALSE,59
"364","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","3rUGC1vUpkDG9CZFHMur1t","greedy",18,-1,32,"IS","2024-01-01",97,"True",131872,"greedy","2023-09-15",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1,TRUE,108
"365","Zach Bryan","40ZNYROS4zLfyyBSs2PGe2","",0,"","['classic oklahoma country', 'modern country pop']",86,2756574,"spotify:artist:40ZNYROS4zLfyyBSs2PGe2","3WMj8moIAXJhHsyLaqIIHI","Something in the Orange",18,-2,32,"NZ","2024-01-01",88,"False",228013,"Something in the Orange","2022-04-22",0.369,0.192,4,-12.151,0,0.04,0.555,0.00000835,0.0954,0.148,175.212,3,TRUE,619
